,GRDC_NO,R_AREA,H_AREA,START,END,LENGTH,MIN_Z,MN_Z,MAX_Z,E_NORM_CRLF,ERR_HI,BW,BE,BN,BS,CX,CY,R_Q,H_Q,R_R,H_R,MIN_R,MN_R,MAX_R
2261,6607510,37.2,40.1,1972,2019,48,59.0,109.47811447811448,245.0,0.0,0.0,-0.9688863118491327,-0.8458333333335304,51.0936543782546,51.023185221353515,-0.9069240551786927,51.058067949735516,0.515,0.43,1.1961290322580644,0.9264837905236908,34.0,109.03754266211604,173.0
2262,6607520,1040.0,995.2,1957,2019,63,7.0,106.92130881557598,287.0,0.0,0.0,-1.733482869466343,-1.1291666666668903,51.35376485188743,50.96894226074164,-1.4486553162192553,51.18001795392552,11.176,11.45,0.9284676923076923,0.9940514469453376,28.0,85.33554143571719,178.0
2263,6607530,111.0,113.0,1951,2019,69,3.0,66.26706586826347,206.0,0.0,0.0,-1.2019287109376933,-0.9958333333335645,50.97046407063749,50.85573527018164,-1.0849343897077453,50.907021146708864,0.618,1.32,0.4810378378378378,1.009274336283186,43.0,96.35928143712574,168.0
2264,6607540,72.8,77.0,1958,2019,62,41.0,113.44736842105263,227.0,0.0,0.0,-1.163433837890807,-0.9958333333335645,51.028323364257176,50.90833333333285,-1.0919881698867269,50.9822589318762,0.983,0.88,1.1666373626373625,0.9874285714285714,69.0,106.42105263157895,169.0
2265,6607550,360.0,358.7,1958,2019,62,18.0,108.06954887218045,208.0,0.0,0.0,-1.4143056233725133,-0.9916666666668448,51.2212717692052,50.99096171061149,-1.1986972250119512,51.088519759871886,5.425,4.06,1.302,0.9779314190131029,39.0,83.90451127819549,139.0
2266,6607560,87.8,89.2,1964,2019,56,14.0,79.06818181818181,236.0,0.0,0.0,0.06437377929671584,0.2270294189451647,51.05416666666605,50.92712504068959,0.1523147239451029,50.99158194493903,1.126,0.84,1.1080455580865602,0.8136322869955156,37.0,100.07530120481928,201.0
2267,6607570,16.9,17.1,1950,2019,70,8.0,47.55555555555556,128.0,0.0,0.0,0.3012644449868276,0.3682078043618162,50.9518147786452,50.879166666666094,0.3297063195870462,50.9087836757337,0.186,0.16,0.9509112426035503,0.8084210526315789,50.0,90.04761904761905,131.0
2268,6607705,220.6,214.2,1966,2019,54,55.0,139.3331234256927,254.0,0.0,0.0,-2.1916666666667766,-1.8647379557293107,51.12756245930939,50.97716267903576,-2.0590978379309663,51.066436944983316,2.91,2.79,1.139728014505893,1.1253781512605043,68.0,116.66813048933501,158.0
2269,6607710,323.7,337.6,1965,2019,55,71.0,136.2751491053678,287.0,0.0,0.0,-1.981019083659021,-1.6565917968752046,51.40416666666607,51.160647583007176,-1.8098088913700854,51.29863926205525,3.573,4.0,0.9536830398517145,1.023696682464455,42.0,96.66202783300199,193.0
2270,6607711,85.8,91.3,1971,2019,49,95.0,150.63142437591776,277.0,0.0,0.0,-1.8556009928387311,-1.6565917968752046,51.38522440592391,51.29405619303327,-1.761194081179781,51.346525895537916,0.828,1.05,0.8337902097902097,0.9936473165388829,42.0,114.13215859030836,188.0
2271,6607760,148.9,163.0,1961,2019,59,36.0,73.67485667485667,196.0,0.0,0.0,-2.5960713704428713,-2.335533650716343,51.63113301594984,51.472786458332735,-2.4657515803490613,51.54338056932657,1.738,2.16,1.0084835460040296,1.1449325153374235,20.0,56.45320197044335,110.0
2272,6607765,47.9,47.2,1973,2019,47,26.0,111.55807365439094,228.0,0.0,0.0,-2.468595377604231,-2.3500000000001364,51.522512817382164,51.42625834147077,-2.4064792562338306,51.47250982439171,0.567,0.62,1.0227306889352819,1.1349152542372882,52.0,120.35127478753542,225.0
2273,6607800,191.4,166.6,1963,2019,57,16.0,122.75040257648953,247.0,0.0,0.0,0.02911071777327834,0.27033894856748475,51.42597554524684,51.24683024088489,0.1788218497705389,51.312514509319016,0.647,1.45,0.2920626959247649,0.7519807923169267,61.0,138.67713365539453,181.0
2274,6607850,277.1,276.7,1958,2019,62,14.0,46.018978102189784,158.0,0.0,0.0,0.4986867268878541,0.864314778645678,51.229166666666174,51.07303365071556,0.6551032517311163,51.14996040215439,1.998,2.33,0.6229779862865391,0.7275460787856886,17.0,63.84143968871595,150.0
2275,6607851,1256.1,1260.7,1956,2019,64,9.0,75.2698344901228,265.0,0.0,0.0,-0.10000000000025011,0.864314778645678,51.320833333332644,51.034754435220805,0.31064116326828967,51.159876941378656,11.012,11.19,0.757453069023167,0.7668882366939003,14.0,95.85035248878445,205.0
2276,6607855,53.7,49.5,1973,2019,47,48.0,119.53950953678473,226.0,0.0,0.0,0.15777180989562112,0.2727244059242935,51.114266967772835,51.034754435220805,0.21036110456011065,51.0726804342296,0.708,0.46,1.1391284916201116,0.8029090909090909,80.0,117.858310626703,195.0
2277,6607950,345.0,340.7,1964,2019,56,15.0,85.04739336492891,198.0,0.0,0.0,0.6958333333332121,1.081133015950229,51.27772318522074,51.079663085937,0.9228807241244992,51.17676474490634,3.189,2.92,0.7986365217391305,0.7404989727032579,13.0,100.54150197628458,177.0
2278,6608100,1019.3,1023.5,1937,2019,83,40.0,337.88146088714774,838.0,0.0,0.0,-3.818557739257983,-2.968287150065237,53.12916666666615,52.78805745442651,-3.4337533986367355,52.948460502168345,31.388,27.24,2.66057411949377,2.299497801660967,40.0,300.04634423538323,660.0
2279,6608101,53.9,53.4,1969,2019,51,166.0,379.36893203883494,793.0,0.0,0.0,-3.818557739257983,-3.6689809163412974,52.90833333333279,52.80416666666605,-3.731189523134709,52.864718061624444,3.124,1.77,5.007673469387755,2.863820224719101,136.0,362.57766990291265,660.0
2280,6608110,227.1,224.8,1965,2019,55,54.0,229.6922636103152,556.0,0.0,0.0,-3.276814778645985,-2.977351888020962,53.21923421223897,53.02635904947857,-3.146712492315993,53.122006575329756,2.413,4.66,0.9180237780713342,1.791032028469751,49.0,198.032664756447,418.0
2281,6608150,18.1,18.7,1973,2019,47,65.0,167.90344827586208,457.0,0.0,0.0,-4.434007771810059,-4.366623942057458,52.99499409993433,52.929166666666106,-4.398612152884177,52.959418520900854,0.606,0.67,2.8927292817679557,3.095614973262032,147.0,362.1034482758621,483.0
2282,6608160,68.6,72.8,1961,2019,59,38.0,342.8900709219858,1003.0,0.0,0.0,-4.160185750325695,-3.9807881673178827,53.10601908365828,52.99166666666605,-4.0632223844576085,53.04082216291471,5.787,2.37,7.288583090379008,2.812747252747253,341.0,673.6843971631206,926.0
2283,6608170,471.3,473.9,1962,2019,58,11.0,285.64825501511405,848.0,0.0,0.0,-3.901404825846498,-3.532419840494981,52.799999999999386,52.5106475830072,-3.7110985666658634,52.6461539578599,23.389,16.19,4.287735200509229,2.9517113315045367,161.0,373.86150041220117,769.0
2284,6608190,169.6,170.2,1963,2019,57,20.0,267.0963020030817,572.0,0.0,0.0,-4.0977996826172784,-3.6666666666667425,52.41745402018165,52.29112141927021,-3.8808695900755956,52.35038629552924,6.073,5.99,3.093792452830189,3.0407520564042305,78.0,245.87682832948423,371.0
2285,6608200,893.6,894.5,1959,2019,61,11.0,210.09167280766397,548.0,0.0,0.0,-4.639980061849087,-3.762500000000159,52.324972534179096,51.95216267903584,-4.205693432851307,52.11096200537672,29.023,29.17,2.8061629364368845,2.817538289547233,71.0,192.6840865596938,369.0
2286,6608210,1090.4,1082.9,1958,2019,62,9.0,236.2471018913972,757.0,0.0,0.0,-4.222109985351722,-3.616343180338731,52.2583333333327,51.83079935709577,-3.9083389836120874,52.005545998534224,39.75,36.23,3.1496698459281,2.8906381013944036,98.0,235.03367907260525,494.0
2287,6608220,297.8,303.9,1961,2019,59,25.0,234.2411994784876,466.0,0.0,0.0,-4.222109985351722,-3.8631917317709963,52.155386352538414,51.87654825846289,-4.038814436104347,52.02092816676011,11.554,10.02,3.352134318334453,2.848726554787759,132.0,220.17122990004347,301.0
2288,6608230,62.5,65.6,1971,2019,49,13.0,89.01832993890021,283.0,0.0,0.0,-3.555817667643396,-3.426464843750182,51.56583048502546,51.47083333333285,-3.4983664811472943,51.52381673071841,1.868,1.72,2.5823232000000003,2.2653658536585364,69.0,171.45213849287168,324.0
2289,6608240,178.7,178.7,1973,2019,47,18.0,225.7645305514158,581.0,0.0,0.0,-3.335879516601665,-3.072685750325661,51.81249999999949,51.519436645507255,-3.223479080083698,51.65120188192811,5.705,4.1,2.7583212087297144,1.9823167319529935,74.0,236.57824143070044,338.0
2290,6608300,911.7,931.1,1957,2019,63,29.0,309.61220136518773,816.0,0.0,0.0,-3.745919799804767,-2.829166666666822,52.10287272135355,51.730929565428994,-3.328949538783704,51.91212690853932,28.146,24.69,2.6673405725567623,2.291070776500913,43.0,319.075291773413,657.0
2291,6608310,62.8,61.7,1972,2019,48,164.0,346.0107066381156,458.0,0.0,0.0,-3.5541666666668448,-3.431291707356934,52.10287272135355,51.96159464518172,-3.4915605640549323,52.03430641522206,2.013,1.85,2.7694777070063696,2.5905996758508913,113.0,190.13617021276596,288.0
2292,6608500,174.0,175.5,1937,2019,83,203.0,385.8356982823002,694.0,0.0,0.0,-3.7683685302736194,-3.39990132649757,52.474999999999454,52.291396077473394,-3.5831562169024433,52.37769817193872,6.743,5.67,3.348248275862069,2.7913846153846156,132.0,239.18922961854898,388.0
2293,6608501,4010.0,3999.3,1936,2019,84,16.0,227.37609146924117,707.0,0.0,0.0,-3.7833333333334735,-2.4416666666668334,52.474999999999454,51.74330037434834,-3.0781353429130327,52.12798637545103,74.792,87.81,1.6114785037406483,1.897027979896482,25.0,197.1473146622735,600.0
2294,6608502,10.6,11.4,1951,2018,68,356.0,489.264367816092,694.0,0.0,0.0,-3.7683685302736194,-3.7098632812500796,52.474999999999454,52.43173319498635,-3.7400456022978137,52.45465982552523,0.701,0.4,5.713811320754717,3.031578947368421,197.0,325.44827586206895,388.0
2295,6608510,144.0,150.8,1968,2019,52,58.0,135.5126637554585,246.0,0.0,0.0,-2.606019083658964,-2.4416666666668334,52.28333333333262,52.03749999999934,-2.526210809037528,52.159148247806776,1.182,1.93,0.7091999999999999,1.1057824933687004,42.0,111.69694323144105,190.0
2296,6608520,203.3,205.7,1966,2019,54,128.0,298.5204342273308,654.0,0.0,0.0,-3.223888142903718,-2.912224324544468,52.36666666666605,52.20227559407488,-3.0983010832399733,52.27990529718676,3.958,4.47,1.6821013280865715,1.8775303840544482,126.0,249.83386581469648,421.0
2297,6608530,194.0,194.3,1973,2019,47,92.0,285.1337748344371,501.0,0.0,0.0,-3.753074137369879,-3.5207855224610967,53.25173950195256,53.083333333332746,-3.6369976837423432,53.16897639692519,4.234,5.51,1.8856577319587629,2.450149253731343,109.0,217.26423841059602,331.0
2298,6608600,106.0,103.7,1957,2019,63,94.0,275.12179487179486,506.0,0.0,0.0,-3.53588765462257,-3.3290049235027936,51.798189290364064,51.6458333333328,-3.4505721748725766,51.722836994132024,4.32,2.87,3.5212075471698117,2.391205400192864,147.0,294.61410256410255,379.0
2299,6609100,1134.4,1156.5,1956,2019,64,54.0,227.6167081729681,529.0,0.0,0.0,-3.3083333333335077,-2.4887573242187955,52.59333089192643,52.22538757324162,-2.862439122272915,52.41987184173599,14.661,19.49,1.1166346967559944,1.4560622568093384,38.0,196.01459936622905,394.0
2300,6609110,293.0,290.0,1962,2019,58,12.0,75.19006381039198,288.0,0.0,0.0,-2.551725260416788,-2.2766916910809414,52.14583333333269,51.88945312499936,-2.425990080649704,51.99722020012726,2.073,3.61,0.6112873720136519,1.0755310344827587,24.0,101.63157894736842,244.0
2301,6609400,2210.0,2231.1,1936,2019,84,25.0,101.31003003710465,315.0,0.0,0.0,-2.0132843017580058,-0.983333333333519,52.51249999999948,51.97185668945258,-1.5499092303669924,52.253938683956314,15.8,19.92,0.6177013574660634,0.771407825736184,19.0,68.68496377878556,257.0
2302,6609500,4325.0,4301.1,1921,2019,99,27.0,175.80820550059,795.0,0.0,0.0,-3.7416666666668448,-2.2284352620443997,52.98142700195257,52.34398091634051,-2.932635659648363,52.68136235892043,61.874,81.97,1.236049387283237,1.646603892027621,8.0,155.1136019846312,631.0
2303,6609510,40.8,43.2,1971,2019,49,58.0,131.78787878787878,215.0,0.0,0.0,-2.4708333333334735,-2.3357981363934073,52.42916666666599,52.34398091634051,-2.407219945137866,52.38774714502167,0.379,0.51,0.8025882352941177,1.02,71.0,108.2969696969697,134.0
2304,6609520,258.0,254.1,1969,2019,51,40.0,98.63025641025641,203.0,0.0,0.0,-2.4685190836590323,-2.2284352620443997,52.72685241699145,52.48333333333272,-2.3345419708742483,52.61690326437674,1.163,2.89,0.38946976744186046,0.982668240850059,21.0,67.11025641025641,147.0
2305,6609530,180.8,168.8,1963,2019,57,69.0,94.44546850998464,165.0,0.0,0.0,-3.0625000000001705,-2.7541666666668334,52.920833333332666,52.756480916340536,-2.911451301577299,52.84681140148041,1.625,2.81,0.7765486725663716,1.4382938388625592,17.0,47.03149001536098,117.0
2306,6609538,229.0,247.8,1973,2019,47,84.0,320.57980115122973,795.0,0.0,0.0,-3.5041666666668334,-3.077125040690305,52.895833333332746,52.77714233398382,-3.293271217247601,52.834923194721384,6.705,6.02,2.52974672489083,2.0989830508474574,134.0,339.74046997389036,631.0
2307,6609540,259.0,251.2,1961,2019,59,51.0,89.38957688338493,196.0,0.0,0.0,-2.8755767822266876,-2.585458374023574,52.95788777669219,52.7268819173172,-2.719575571714019,52.85585863962401,1.945,3.49,0.6488339768339769,1.2003821656050957,13.0,46.45247933884298,115.0
2308,6609560,347.0,346.7,1962,2019,58,61.0,119.93124291650926,209.0,0.0,0.0,-1.5183705647788202,-0.983333333333519,52.49549153645768,52.31470031738223,-1.2111416111559488,52.40171495992827,2.603,2.85,0.6481244956772335,0.7102394000576868,26.0,48.66754816773706,93.0
2309,6609570,178.0,179.1,1962,2019,58,77.0,182.98327272727272,502.0,0.0,0.0,-3.0850270589194224,-2.780809529622559,52.701118977863985,52.57499999999942,-2.938475322043735,52.64240256835726,1.74,3.09,0.8445842696629213,1.4906532663316583,40.0,209.46613255644573,414.0
2310,6642200,672.0,659.8,1953,1995,43,352.0,586.381593227697,1344.0,0.0,0.0,25.18558756510356,25.733333333332723,48.26525370279887,47.93450927734324,25.389811403438465,48.14690046689102,6.194,6.92,0.7963714285714286,0.9061655046983934,34.0,236.82855280312907,619.0
2311,6644100,873.0,619.3,1978,1987,10,428.0,795.1967926689576,1541.0,0.0,0.0,23.227856445311886,23.683333333332655,48.77244160969991,48.493122355142646,23.469443584091188,48.62927227461798,14.501,6.99,1.4351505154639175,0.9751913450670111,190.0,486.012832263978,895.0
2312,6644200,1070.0,1070.5,1978,1987,10,439.0,1069.8101672240803,1980.0,0.0,0.0,24.1438313802077,24.626928710936966,48.39764811197864,47.91407470703075,24.371393395033316,48.152632246974946,24.915,13.66,2.0118280373831774,1.1024978981784213,164.0,652.8465954606141,1128.0
2313,6658100,2260.0,2528.9,1978,1987,10,201.0,260.00180475799834,476.0,0.0,0.0,23.845833333332735,25.160184733072242,50.11234741210876,49.672627766926496,24.479195539003204,49.887316742449514,17.278,14.82,0.6605394690265487,0.5063260706235913,8.0,70.89087930092846,240.0
2314,6665500,478.0,485.5,1977,1987,11,51.0,308.95051138238205,712.0,0.0,0.0,27.075952148436897,27.519197591145144,41.93758138020792,41.43749999999949,27.291354863487296,41.740140481237184,2.271,2.31,0.4104903765690376,0.4110895983522142,27.0,155.44869679973607,324.0
2315,6667200,1622.0,1671.0,1977,1987,11,799.0,1124.864268680445,1759.0,0.0,0.0,29.347501627603606,29.811865234374295,39.65410359700479,39.02156982421843,29.582905670667948,39.33157397876801,8.032,11.74,0.4278451294697904,0.6070233393177739,19.0,240.48712851605208,614.0
2316,6667500,948.0,929.1,1977,1987,11,279.0,690.2131569276002,1801.0,0.0,0.0,27.92546793619732,28.40416666666607,37.475585937499716,37.15288696289025,28.14855773818424,37.315606099139586,6.947,8.19,0.6331443037974683,0.7616144656118824,79.0,445.51102535832416,1076.0
2317,6679200,2480.0,1369.7,1978,1987,10,257.0,300.46303423131457,373.0,0.0,0.0,26.324999999999477,27.36183268229098,49.88988444010357,49.62475687662709,26.88938032152757,49.74188052693394,9.762,4.62,0.3400954838709678,0.2914273198510623,14.0,49.689187822393045,108.0
2318,6680400,618.0,610.7,1978,1987,10,201.0,265.9623459607485,331.0,0.0,0.0,28.96737060546809,29.34269612630152,49.661970011392725,49.35067443847606,29.14413044347018,49.51188948625323,1.271,1.69,0.17769320388349513,0.23909611920746685,28.0,57.091946155601185,92.0
2319,6680410,1990.0,1369.6,1892,1987,96,94.0,112.16812487572082,147.0,0.0,0.0,30.789701334634742,31.4487223307284,50.8784973144526,50.34795837402288,31.12674292787648,50.62586367709806,2.942,2.49,0.12773306532663317,0.15707943925233647,3.0,15.071371848322414,42.0
2320,6680420,3430.0,3734.7,1978,1987,10,86.0,111.63820051978476,159.0,0.0,0.0,30.783333333332678,31.810298665363916,50.8784973144526,49.89255777994725,31.286173642927846,50.442064057588524,6.581,6.8,0.1657721282798834,0.15731384046911398,2.0,16.18368542452312,71.0
2321,6681200,3170.0,3149.9,1978,1987,10,218.0,340.2438409482949,447.0,0.0,0.0,25.01249999999942,25.96746826171818,49.948366292317075,49.008762613931765,25.586618831388687,49.53092215777806,12.984,15.08,0.35388567823343847,0.41363598844407756,8.0,57.1279954018923,188.0
2322,6682300,321.0,329.2,1978,1987,10,174.0,569.0820964749536,1517.0,0.0,0.0,33.8804728190097,34.27268473307225,44.744868977864144,44.55833333333288,34.06752524218179,44.65868168919618,0.568,1.15,0.1528822429906542,0.30182260024301333,176.0,393.75046382189237,973.0
2323,6682500,49.7,47.3,1978,1987,10,14.0,744.3139158576051,1462.0,0.0,0.0,34.10181070963466,34.22032063802004,44.5791666666662,44.49767456054627,34.16267811833883,44.53719868453878,0.262,0.18,0.4554688128772636,0.3287949260042283,311.0,1090.7249190938512,1411.0
2324,6683010,261.0,246.2,1978,1987,10,318.0,652.43475572047,1418.0,0.0,0.0,34.132816569009776,34.42424316406186,44.904695638020314,44.74583333333288,34.28084298194869,44.82836445941959,0.887,0.76,0.29362758620689655,0.26670999187652317,94.0,391.9257425742574,864.0
2325,6683200,760.0,762.2,1978,1987,10,41.0,149.29917797744218,274.0,0.0,0.0,35.696525065103344,36.447835286457575,47.35021972656193,47.11421101887959,36.11224469474724,47.2474194785515,0.642,2.97,0.07298526315789473,0.3366675413277355,19.0,56.126859977107976,97.0
2326,6683300,582.0,601.6,1978,1987,10,117.0,231.83867902114517,340.0,0.0,0.0,37.96886800130136,38.54166666666595,48.356133015950036,48.14389953613238,38.25234642586416,48.25091379092425,4.155,2.51,0.6168247422680413,0.3604787234042553,35.0,98.75053456878118,149.0
